"4287","LPP","Lappeenranta Airport","Lappeenranta","Finland","0",
"4288","LPQ","Luang Prabang Airport","Luang Prabang","Laos","0",
"4289","LPS","Lopez Island Airport","Lopez Island","USA - Washington","0",
"4290","LPT","Lampang Airport","Lampang","Thailand","0",
"4291","LPU","Long Apung Airport","Long Apung","Indonesia","0",
"4292","LPX","Liepaya Airport","Liepaya","Latvia","0",
"4293","LPY","Loudes Airport","Le Puy","France","0",
"4294","LQK","Pickens Airport","Pickens","USA - South Carolina","0",
"4295","LQM","Puerto Leguizamo Airport","Puerto Leguizamo","Colombia","0",
"4296","LQN","Qala Nau Airport","Qala Nau","Afghanistan","0",
"4297","LRA","Larisa Airport","Larisa","Greece","0",
"4298","LRB","Leribe Airport","Leribe","Lesotho","0",
"4299","LRC","Laarbruch R.A.F. Airport","Laarbruch","Germany","0",
"4300","LRD","Laredo International Airport","Laredo","USA - Texas","0",
"4301","LRE","Longreach Airport","Longreach","Australia","0",
"4302","LRF","Little Rock Air Force Base","Jacksonville","USA - Arkansas","0",
"4303","LRG","Lora Lai Airport","Lora Lai","Pakistan","0",
"4304","LRH","Laleu Airport","La Rochelle","France","0",
"4305","LRI","Lorica Airport","Lorica","Colombia","0",
"4306","LRJ","Lemars Municipal Airport","Lemars","USA - Iowa","0",
"4307","LRL","Niamtougou Airport","Niamtougou","Togo","0",
"4308","LRM","La Romana Airport","La Romana","Dominican Republic","0",
"4309","LRN","Larson Air Force Base","Moses Lake","USA - Washington","0",
"4310","LRO","Sharpe Army Air Field","Lathrop","USA - California","0",
"4311","LRQ","Laurie River Airport","Laurie River","Canada","0",
"4312","LRR","Lar Airport","Lar","Iran","0",
"4313","LRS","Leros Airport","Leros","Greece","0",
"4314","LRT","Lann Bihoue Airport","Lorient","France","0",
"4315","LRU","Las Cruces Municipal Airport","Las Cruces","USA - New Mexico","0",
"4316","LRV","Los Roques Airport","Los Roques","Venezuela","0",
"4317","LSA","Losuia Airport","Losuia","Papua New Guinea","0",
"4318","LSB","Lordsburg Airport","Lordsburg","USA - New Mexico","0",
"4319","LSC","La Florida Airport","La Serena","Chile","0",
"4320","LSE","La Crosse Municipal Airport","La Crosse","USA - Wisconsin","0",
"4321","LSF","Lawson Army Air Field","Fort Benning","USA - Georgia","0",
"4322","LSH","Lashio Airport","Lashio","Burma","0",
"4323","LSI","Sumburgh Airport","Shetland Islands","United Kingdom","0",
"4324","LSJ","Long Island Airport","Long Island","Papua New Guinea","0",
"4325","LSK","Lusk Municipal","Lusk","USA - Wyoming","0",
"4326","LSL","Los Chiles Airport","Los Chiles","Costa Rica","0",
"4327","LSM","Lawas Airport","Long Semado","Malaysia","0",
"4328","LSN","Los Banos Airport","Los Banos","USA - California","0",
"4329","LSO","Talmont Airport","Les Sables","France","0",
"4330","LSP","Josefa Camejo Airport","Las Piedras","Venezuela","0",
"4331","LSQ","Los Angeles Airport","Los Angeles","Chile","0",
"4332","LSS","Terre-de-Haut Airport","Terre-de-Haut","Guadeloupe","0",
"4333","LST","Launceston Airport","Launceston","Australia","0",
"4334","LSU","Long Sukang Airport","Long Sukang","Malaysia","0",
"4335","LSV","Nellis Air Force Base","Las Vegas","USA - Nevada","0",
"4336","LSW","Lhoksumawe Airport","Lhoksumawe","Indonesia","0",
"4337","LSX","Lhok Sukon Airport","Lhok Sukon","Indonesia","0",
"4338","LSY","Lismore Airport","Lismore","Australia","0",
"4339","LSZ","Losinj Airport","Mali Losinj","Croatia","0",
"4340","LTA","Letaba Airport","Tzaneen","South Africa","0",
"4341","LTB","Latrobe Airport","Latrobe","Australia","0",
"4342","LTC","Lai Airport","Lai","Mali","0",
"4343","LTD","Ghadames Airport","Ghadames","Libya","0",
"4344","LTF","Leitre Airport","Leitre","Papua New Guinea","0",
"4345","LTG","Langtang Airport","Langtang","Nepal","0",
"4346","LTH","Lathrop Wells Airport","Lathrop Wells","USA - Nevada","0",
"4347","LTI","Altai Airport","Altai","Mongolia","0",
"4348","LTK","Latakia Airport","Latakia","Syria","0",
"4349","LTL","Lastourville Airport","Lastourville","Gabon","0",
"4350","LTM","Lethem Airport","Lethem","Guyana","0",
"4351","LTN","Luton Airport","London","United Kingdom","0",
"4352","LTO","Loreto Airport","Loreto","Mexico","0",
"4353","LTP","Lyndhurst Airport","Lyndhurst","Australia","0",
"4354","LTQ","Le Touquet Airport","Le Touquet","France","0",
"4355","LTR","Letterkenny Airport","Letterkenny","Ireland","0",
"4356","LTS","Altus Air Force Base","Altus","USA - Oklahoma","0",
"4357","LTT","La Mole Airport","Saint Tropez","France","0",
"4358","LTV","Lotusvale Airport","Lotusvale","Australia","0",
"4359","LTW","Saint Marys County Airport","Leonardtown","USA - Maryland","0",
"4360","LTX","Cotapaxi International Airport","Latacunga","Ecuador","0",
"4361","LUA","Lukla Airport","Lukla","Nepal","0",
"4362","LUB","Lumid Pau Airport","Lumid Pau","Guyana","0",
"4363","LUC","Laucala Island Airport","Laucala Island","Fiji","0",
"4364","LUD","Luderitz Airport","Luderitz","Namibia","0",
"4365","LUF","Luke Air Force Base","Phoenix","USA - Arizona","0",
"4366","LUG","Lugano Airport","Lugano","Switzerland","0",
"4367","LUH","Ludhiana Airport","Ludhiana","India","0",
"4368","LUI","La Union Airport","La Union","Honduras","0",
"4369","LUJ","Lusikisiki Airport","Lusikisiki","South Africa","0",
"4370","LUK","Cincinnati Municipal Airport","Cincinnati","USA - Ohio","0",
"4371","LUL","Hesler-Noble Field","Laurel","USA - Mississippi","0",
"4372","LUM","Mangshi Airport","Luxi","China","0",
"4373","LUN","Lusaka Airport","Lusaka","Zambia","0",
"4374","LUO","Luena Airport","Luena","Angola","0",
"4375","LUP","Kalaupapa Airport","Kalaupapa","USA - Hawaii","0",
"4376","LUQ","San Luis Airport","San Luis","Argentina","0",
"4377","LUR","Cape Lisburne Airport","Cape Lisburne","USA - Alaska","0",
"4378","LUS","Lusanga Airport","Lusanga","Congo, DR","0",
"4379","LUT","Laura Station Airport","Laura Station","Australia","0",
"4380","LUU","Laura Airport","Laura","Australia","0",
"4381","LUV","Langgur Airport","Langgur","Indonesia","0",
"4382","LUW","Luwuk Airport","Luwuk","Indonesia","0",
"4383","LUX","Luxembourg Airport","Luxembourg (LUX)","Luxembourg (LUX)","0",
"4384","LUY","Lushoto Airport","Lushoto","Tanzania","0",
"4385","LUZ","Lushan Airport","Lushan","China","0",
"4386","LVA","Entrammes Airport","Laval","France","0",
"4387","LVB","Livramento Do Brumado","Livramento Do Brumado","Brazil","0",
"4388","LVB","Dos Galpoes Airport","Livramento","Brazil","0",
"4389","LVD","Lime Village Airport","Lime Village","USA - Alaska","0",
"4390","LVI","Livingstone Airport","Livingstone","Zambia","0",
"4391","LVK","Livermore Airport","Livermore","USA - California","0",
"4392","LVL","Lawrenceville Airport","Lawrenceville","USA - Virginia","0",
"4393","LVM","Mission Field","Livingston","USA - Montana","0",
"4394","LVO","Laverton Airport","Laverton","Australia","0",
"4395","LVP","Lavan Island Airport","Lavan","Iran","0",
"4396","LVS","Las Vegas Airport","Las Vegas","USA - New Mexico","0",
"4397","LWA","Lwbak Airport","Lwbak","Philippines","0",
"4398","LWB","Greenbrier Valley Airport","Lewisburg","USA - West Virginia","0",
"4399","LWC","Lawrence Airport","Lawrence","USA - Kansas","0",
"4400","LWE","Lewoleba Airport","Lewoleba","Indonesia","0",
"4401","LWH","Lawn Hill Airport","Lawn Hill","Australia","0",
"4402","LWI","Lowai Airport","Lowai","Papua New Guinea","0",
"4403","LWK","Lerwick/Tingwall Airport","Shetland Islands","United Kingdom","0",
"4404","LWL","Harriet Field","Wells","USA - Nevada","0",
"4405","LWM","Lawrence Airport","Lawrence","USA - Massachusetts","0",
"4406","LWN","Leninakan Airport","Gyoumri","Armenia","0",
"4407","LWO","Snilow Airport","Lviv","Ukraine","0",
"4408","LWR","Leeuwarden Airport","Leeuwarden","Netherlands","0",
"4409","LWS","Nez Perce County Regional Airport","Lewiston","USA - Idaho","0",
"4410","LWT","Lewistown Municipal Airport","Lewistown","USA - Montana","0",
"4411","LWV","Lawrenceville Municipal Airport","Lawrenceville","USA - Illinois","0",
"4412","LWY","Lawas Airport","Lawas","Malaysia","0",
"4413","LXA","Lhasa Airport","Lhasa","China","0",
"4414","LXG","Luang Namtha Airport","Luang Namtha","Laos","0",
"4415","LXI","Linxi Airport","Linxi","China","0",
"4416","LXN","Lexington Airport","Lexington","USA - Nebraska","0",
"4417","LXR","Luxor Airport","Luxor","Egypt","0",
"4418","LXS","Limnos Airport","Limnos","Greece","0",
"4419","LXU","Lukulu Airport","Lukulu","Zambia","0",
"4420","LXV","Leadville Airport","Leadville","USA - Colorado","0",
"4421","LYA","Luoyang Airport","Luoyang","China","0",
"4422","LYB","Little Cayman Airport","Little Cayman","Cayman Islands","0",
"4423","LYC","Lycksele Airport","Lycksele","Sweden","0",
"4424","LYE","Royal Air Force Station","Lyneham","United Kingdom","0",
"4425","LYG","Lianyungang Airport","Lianyungang","China","0",
"4426","LYH","Preston-Glenn Field","Lynchburg","USA - Virginia","0",
"4427","LYI","Linyi Airport","Linyi","China","0",
"4428","LYK","Lunyuk Airport","Lunyuk","Indonesia","0",
"4429","LYN","Bron Airport","Lyon","France","0",
"4430","LYO","Rice County Municipal Airport","Lyons","USA - Kansas","0",
"4431","LYP","Faisalabad Airport","Faisalabad","Pakistan","0",
"4432","LYR","Svalbard Airport","Longyearbyen","Svalbard","0",
"4433","LYS","Lyon Saint-Exupery International Airport","Lyon","France","0",
"4434","LYT","Lady Elliot Island Airport","Lady Elliot Island","Australia","0",
"4435","LYU","Ely Airport","Ely","USA - Minnesota","0",
"4436","LYX","Lydd International Airport","Lydd","United Kingdom","0",
"4437","LZA","Luiza Airport","Luiza","Congo, DR","0",
"4438","LZC","Lazaro Cardenas Airport","Lazaro Cardenas","Mexico","0",
"4439","LZD","Lanzhoudong Airport","Lanzhou","China","0",
"4440","LZH","Liuzhou Airport","Liuzhou","China","0",
"4441","LZI","Luozi Airport","Luozi","Congo, DR","0",
"4442","LZN","Nangan Airport (Matsu Islands)","Nangan","China","0",
"4443","LZO","Luzhou Airport","Luzhou","China","0",
"4444","LZR","Lizard Island Airport","Lizard Island","Australia","0",
"4445","MAA","Chennai Airport","Chennai","India","6",
"4446","MAB","Maraba Airport","Maraba","Brazil","0",
"4447","MAC","Smart Airport","Macon","USA - Georgia","0",
"4448","MAD","Barajas Airport","Madrid","Spain","0",
"4449","MAE","Madera Airport","Madera","USA - California","0",
"4450","MAF","Midland International Airport","Midland/Odessa","USA - Texas","0",
"4451","MAG","Madang Airport","Madang","Papua New Guinea","0",
"4452","MAH","Mahon Airport","Menorca","Spain","0",
"4453","MAI","Mangochi Airport","Mangochi","Malawi","0",
"4454","MAJ","Amata Kabua International Airport","Majuro","Marshall Islands","0",
"4455","MAK","Malakal Airport","Malakal","Sudan","0",
"4456","MAL","Mangole Airport","Mangole","Indonesia","0",
"4457","MAM","Matamoros Airport","Matamoros","Mexico","0",
"4458","MAN","Manchester International Airport","Manchester (MAN)","United Kingdom","0",
"4459","MAO","Eduardo Gomes International Airport","Manaus","Brazil","0",
"4460","MAP","Mamai Airport","Mamai","Papua New Guinea","0",
"4461","MAQ","Mae Sot Airport","Mae Sot","Thailand","0",
"4462","MAR","La Chinita Airport","Maracaibo","Venezuela","0",
"4463","MAS","Momote Airport","Manus Island","Papua New Guinea","0",
"4464","MAT","Matadi Airport","Matadi","Congo, DR","0",
"4465","MAU","Maupiti Airport","Maupiti","French Polynesia","0",
"4466","MAV","Maloelap Airport","Maloelap","Marshall Islands","0",
"4467","MAW","Malden Airport","Malden","USA - Missouri","0",
"4468","MAX","Matam Airport","Matam","Senegal","0",
"4469","MAY","Mangrove Cay Airport","Mangrove Cay","Bahamas","0",
"4470","MAZ","Eugenio M. De Hostos Airport","Mayaguez","Puerto Rico","0",
"4471","MBA","Moi International Airport","Mombasa","Kenya","0",
"4472","MBB","Marble Bar Airport","Marble Bar","Australia","0",
"4473","MBC","Mbigou Airport","Mbigou","Gabon","0",
"4474","MBD","Mmabatho International Airport","Mmabatho","South Africa","0",
"4475","MBE","Monbetsu Airport","Monbetsu","Japan","0",
"4476","MBF","Mount Buffalo Airport","Mount Buffalo","Australia","0",
"4477","MBG","Mobridge Airport","Mobridge","USA - South Dakota","0",
"4478","MBH","Maryborough Airport","Maryborough","Australia","0",
"4479","MBI","Mbeya Airport","Mbeya","Tanzania","0",
"4480","MBJ","Sangster International Airport","Montego Bay","Jamaica","0",
"4481","MBK","Matupa Airport","Matupa","Brazil","0",
"4482","MBL","Blacker Airport","Manistee","USA - Michigan","0",
"4483","MBM","Mkambati Airport","Mkambati","South Africa","0",
"4484","MBN","Mt. Barnett Airport","Mount Barnett","Australia","0",
"4485","MBO","Mamburao Airport","Mamburao","Philippines","0",
"4486","MBP","Moyobamba Airport","Moyobamba","Peru","0",
"4487","MBQ","Mbarara Airport","Mbarara","Uganda","0",
"4488","MBR","Mbout Airport","Mbout","Mauritania","0",
"4489","MBS","Tri City Airport","Saginaw","USA - Michigan","0",
"4490","MBT","Masbate Airport","Masbate","Philippines","0",
"4491","MBU","Mbambanakira Airport","Mbambanakira","Solomon Islands","0",
"4492","MBV","Masa Airport","Masa","Papua New Guinea","0",
"4493","MBW","Moorabbin Airport","Moorabbin","Australia","0",
"4494","MBX","Maribor Airport","Maribor","Slovenia","0",
"4495","MBY","Moberly Airport","Moberly","USA - Missouri","0",
"4496","MBZ","Maues Airport","Maues","Brazil","0",
"4497","MCA","Macenta Airport","Macenta","Guinea","0",
"4498","MCB","Pike County Airport","Mc Comb","USA - Mississippi","0",
"4499","MCC","McClellan Air Force Base","Sacramento","USA - California","0",
"4500","MCD","Mackinac Island Airport","Mackinac Island","USA - Michigan","0",
"4501","MCE","Merced Municipal Airport","Merced","USA - California","0",
"4502","MCF","Mac Dill Air Force Base","Tampa","USA - Florida","0",
"4503","MCG","Mc Grath Airport","McGrath","USA - Alaska","0",
"4504","MCH","Machala Airport","Machala","Ecuador","0",
"4505","MCI","Kansas City International Airport","Kansas City","USA - Missouri","0",
"4506","MCJ","Maicao Airport","Maicao","Colombia","0",
"4507","MCK","Mc Cook Airport","McCook","USA - Nebraska","0",
"4508","MCM","Monte Carlo Heliport","Monte Carlo","Monaco","0",
"4509","MCN","Lewis B. Wilson Airport","Macon","USA - Georgia","0",
"4510","MCO","Orlando International Airport","Orlando","USA - Florida","0",
"4511","MCP","Macapa Internacional Airport","Macapa","Brazil","0",
"4512","MCQ","Miskolc Airport","Miskolc","Hungary","0",
"4513","MCR","Melchor De Menco Airport","Melchor De Menco","Guatemala","0",
"4514","MCS","Monte Caseros Airport","Monte Caseros","Argentina","0",
"4515","MCT","Seeb Airport","Muscat","Oman","0",
"4516","MCU","Gueret (Lepaud) Airport","Montlucon","France","0",
"4517","MCV","Mcarthur River Airport","Mcarthur River","Australia","0",
"4518","MCW","Mason City Airport","Mason City","USA - Iowa","0",
"4519","MCX","Makhachkala Airport","Makhachkala","Russia","0",
"4520","MCY","Maroochydore Airport","Sunshine Coast","Australia","0",
"4521","MCZ","Palmares Airport","Maceio","Brazil","0",
"4522","MDA","Martindale Army Air Field","San Antonio","USA - Texas","0",
"4523","MDB","Melinda Airport","Melinda","Belize","0",
"4524","MDC","Samratulangi Airport","Manado","Indonesia","0",
"4525","MDD","Midland Airpark","Midland","USA - Texas","0",
"4526","MDE","Jose Maria Cordova","Medellin","Colombia","0",
"4527","MDF","Mooreland Municipal","Mooreland","USA - Oklahoma","0",
"4528","MDF","Medford Airport","Medford","USA - Wisconsin","0",
"4529","MDG","Mudanjiang Airport","Mudanjiang","China","0",
"4530","MDH","Southern Illinois Airport","Carbondale","USA - Illinois","0",
"4531","MDI","Makurdi Airport","Makurdi","Nigeria","0",
"4532","MDJ","Madras City-County Airport","Madras","USA - Oregon","0",
"4533","MDK","Mbandaka Airport","Mbandaka","Congo, DR","0",
"4534","MDL","Annisaton Airport","Mandalay","Burma","0",
"4535","MDM","Munduku Airport","Munduku","Papua New Guinea","0",
"4536","MDN","Jefferson Proving Ground","Madison","USA - Indiana","0",
"4537","MDP","Mindiptana Airport","Mindiptana","Indonesia","0",
"4538","MDQ","Mar Del Plata Airport","Mar Del Plata","Argentina","0",
"4539","MDS","Middle Caicos Airport","Middle Caicos","Turks & Caicos Islands","0",
"4540","MDT","Harrisburg International Airport","Harrisburg","USA - Philadelphia","0",
"4541","MDU","Mendi Airport","Mendi","Papua New Guinea","0",
"4542","MDV","Medouneu Airport","Medouneu","Gabon","0",
"4543","MDW","Midway Airport","Chicago","USA - Illinois","0",
"4544","MDX","Mercedes Airport","Mercedes","Argentina","0",
"4545","MDY","Sand Island Field","Midway Island","Midway Island","0",
"4546","MDZ","El Plumerillo Airport","Mendoza","Argentina","0",
"4547","MEA","Macae Airport","Macae","Brazil","0",
"4548","MEB","Essendon Airport","Melbourne","Australia","0",
"4549","MEC","Manta Airport","Manta","Ecuador","0",
"4550","MED","Mohammad Bin Abdulaziz Airport","Madinah","Saudi Arabia","0",
"4551","MEE","Mare Airport","Mare","New Caledonia","0",
"4552","MEF","Melfi Airport","Melfi","Mali","0",
"4553","MEG","Malange Airport","Malange","Angola","0",
"4554","MEH","Mehamn Airport","Mehamn","Norway","0",
"4555","MEI","Key Field","Meridian","USA - Mississippi","0",
"4556","MEJ","Meadville Airport","Meadville","USA - Philadelphia","0",
"4557","MEK","Meknes Airport","Meknes","Morocco","0",
"4558","MEL","Tullamarine Airport","Melbourne","Australia","0",
"4559","MEM","Memphis International Airport","Memphis","USA - Tennessee","0",
"4560","MEN","Brenoux Airport","Mende","France","0",
"4561","MEO","Dare County Regional Airport","Manteo","USA - North Carolina","0",
"4562","MEP","Mersing Airport","Mersing","Malaysia","0",
"4563","MEQ","Seunagan Airport","Meulaboh","Indonesia","0",
"4564","MER","Castle Air Force Base","Merced","USA - California","0",
"4565","MES","Polania Airport","Medan","Indonesia","0",
"4566","MET","Moreton Airport","Moreton","Australia","0",
"4567","MEU","Monte Dourado Airport","Monte Dourado","Brazil","0",
"4568","MEV","Douglas County Airport","Minden","USA - Nevada","0",
"4569","MEW","Mweka Airport","Mweka","Congo, DR","0",
"4570","MEX","Juarez International Airport","Mexico City","Mexico","0",
"4571","MEY","Meghauli Airport","Meghauli","Nepal","0",
"4572","MEZ","Messina Airport","Messina","South Africa","0",
"4573","MFA","Mafia Airport","Mafia","Tanzania","0",
"4574","MFB","Monfort Airport","Monfort","Colombia","0",
"4575","MFC","Mafeteng Airport","Mafeteng","Lesotho","0",
"4576","MFD","Lahm Municipal Airport","Mansfield","USA - Ohio","0",
"4577","MFE","Miller International Airport","McAllen","USA - Texas","0",
"4578","MFF","Moanda Airport","Moanda","Gabon","0",
"4579","MFG","Muzaffarabad Airport","Muzaffarabad","Pakistan","0",
"4580","MFH","Mesquite Airport","Mesquite","USA - Nevada","0",
"4581","MFI","Marshfield Municipal Airport","Marshfield","USA - Wisconsin","0",
"4582","MFJ","Moala Airport","Moala","Fiji","0",
"4583","MFK","Matsu Airport","Matsu","Taiwan","0",
"4584","MFL","Mount Full Stop Airport","Mount Full Stop","Australia","0",
"4585","MFM","Macau Airport","Macau","Macau","0",
"4586","MFN","Milford Sound Airport","Milford Sound","New Zealand","0",
"4587","MFO","Manguna Airport","Manguna","Papua New Guinea","0",
"4588","MFP","Manners Creek Airport","Manners Creek","Australia","0",
"4589","MFQ","Maradi Airport","Maradi","Niger","0",
"4590","MFR","Rogue Valley International-Medford Airport","Medford","USA - Oregon","0",
"4591","MFS","Miraflores Airport","Miraflores","Colombia","0",
"4592","MFT","Machu Picchu Airport","Machu Picchu","Peru","0",
"4593","MFU","Mfuwe Airport","Mfuwe","Zambia","0",
"4594","MFV","Accomack County Airport","Melfa","USA - Virginia","0",
"4595","MFW","Magaruque Airport","Magaruque","Mozambique","0",
"4596","MFX","Meribel Airport","Meribel","France","0",
"4597","MFZ","Mesalia Airport","Mesalia","Papua New Guinea","0",
"4598","MGA","Augusto C Sandino Airport","Managua","Nicaragua","0",
"4599","MGB","Mount Gambier Airport","Mount Gambier","Australia","0",
"4600","MGC","Michigan City Airport","Michigan City","USA - Indiana","0",
"4601","MGD","Magdalena Airport","Magdalena","Bolivia","0",
"4602","MGE","Dobbins Air Force Base","Marietta","USA - Georgia","0",
"4603","MGF","Regional De Maringa","Maringa","Brazil","0",
"4604","MGG","Margarima Airport","Margarima","Papua New Guinea","0",
"4605","MGH","Margate Airport","Margate","South Africa","0",
"4606","MGI","Matagorda Air Force Base","Matagorda Island","USA - Texas","0",
"4607","MGJ","Orange County Airport","Montgomery","USA - New York","0",
"4608","MGK","Mong Ton Airport","Mong Ton","Burma","0",
"4609","MGL","Moenchen-Gl. DUS Exp Airport","Dusseldorf","Germany","0",
"4610","MGM","Dannelly Field","Montgomery","USA - Alabama","0",
"4611","MGN","Baracoa Airport","Magangue","Colombia","0",
"4612","MGO","Manega Airport","Manega","Gabon","0",
"4613","MGP","Manga Airport","Manga","Papua New Guinea","0",
"4614","MGQ","Mogadishu International Airport","Mogadishu","Somalia","0",
"4615","MGR","Thomasville Airport","Moultrie","USA - Georgia","0",
"4616","MGS","Mangaia Island Airport","Mangaia Island","Cook Islands","0",
"4617","MGT","Milingimbi Airport","Milingimbi","Australia","0",
"4618","MGU","Manaung","Manaung","Burma","0",
"4619","MGV","Margaret River Station Airport","Margaret River Station","Australia","0",
"4620","MGW","Morgantown Airport","Morgantown","USA - West Virginia","0",
"4621","MGX","Moabi Airport","Moabi","Gabon","0",
"4622","MGY","Montgomery County Airport","Dayton","USA - Ohio","0",
"4623","MGZ","Myeik Airport","Myeik","Burma","0",
"4624","MHA","Mahdia Airport","Mahdia","Guyana","0",
"4625","MHB","Mechanics Bay Airport","Auckland (AKL)","New Zealand","0",
"4626","MHD","Mashad Airport","Mashad","Iran","0",
"4627","MHE","Mitchell Municipal Airport","Mitchell","USA - South Dakota","0",
"4628","MHF","Morichal Airport","Morichal","Colombia","0",
"4629","MHG","Mannheim Airport","Mannheim","Germany","0",
"4630","MHH","Marsh Harbour International Airport","Marsh Harbour","Bahamas","0",
"4631","MHI","Musha Airport","Musha","Djibouti","0",
"4632","MHJ","Misrak Gashamo Airport","Misrak Gashamo","Ethiopia","0",
"4633","MHK","Manhattan Municipal Airport","Manhattan","USA - Kansas","0",
"4634","MHL","Memorial Municipal Airport","Marshall","USA - Missouri","0",
"4635","MHN","Mullen Airport","Mullen","USA - Nebraska","0",
"4636","MHO","Mount House Airport","Mount House","Australia","0",
"4637","MHP","Minsk International 1 Airport","Minsk","Belarus","0",
"4638","MHQ","Mariehamn Airport","Mariehamn","Aland","0",
"4639","MHR","Mather Air Force Base","Sacramento","USA - California","0",
"4640","MHS","Rep Airport","Mount Shasta","USA - California","0",
"4641","MHT","Manchester Municipal Airport","Manchester","USA - New Hampshire","0",
"4642","MHU","Mount Hotham","Mount Hotham","Australia","0",
"4643","MHV","Kern County Airport","Mojave","USA - California","0",
"4644","MHW","Monteagudo Airport","Monteagudo","Bolivia","0",
"4645","MHX","Manihiki Island Airport","Manihiki Island","Cook Islands","0",
"4646","MHY","Morehead Airport","Morehead","Papua New Guinea","0",
"4647","MHZ","Mildenhall Airport","Mildenhall","United Kingdom","0",
"4648","MIA","Miami International Airport","Miami (MIA)","USA - Florida","0",
"4649","MIB","Minot Air Force Base","Minot","USA - North Dakota","0",
"4650","MIC","Crystal Airport","Minneapolis","USA - Minnesota","0",
"4651","MID","Rejon Airport","Merida","Mexico","0",
"4652","MIE","Delaware County Airport","Muncie","USA - Indiana","0",
"4653","MIF","Roy Hurd Memorial Airport","Monahans","USA - Texas","0",
"4654","MIG","Mian Yang Airport","Mian Yang","China","0",
"4655","MIH","Mitchell Plateau Airport","Mitchell Plateau","Australia","0",
"4656","MII","Dr Gastao Vidigal Airport","Marilia","Brazil","0",
"4657","MIJ","Mili Island Airport","Mili Island","Marshall Islands","0",
"4658","MIK","Mikkeli Airport","Mikkeli","Finland","0",
"4659","MIM","Merimbula Airport","Merimbula","Australia","0",
"4660","MIN","Minnipa Airport","Minnipa","Australia","0",
"4661","MIO","Miami Airport","Miami (MIA)","USA - Oklahoma","0",
"4662","MIQ","Millard Airport","Omaha","USA - Nebraska","0",
"4663","MIR","Habib Bourguiba International Airport","Monastir","Tunisia","0",
"4664","MIS","Misima Island Airport","Misima Island","Papua New Guinea","0",
"4665","MIT","Kern County Airport","Shafter","USA - California","0",
"4666","MIU","Maiduguri Airport","Maiduguri","Nigeria","0",
"4667","MIV","Millville Airport","Millville","USA - New Jersey","0",
"4668","MIW","Marshalltown Municipal Airport","Marshalltown","USA - Iowa","0",
"4669","MIX","Miriti Airport","Miriti","Colombia","0",
"4670","MIZ","Mainoru Airport","Mainoru","Australia","0",
"4671","MJA","Manja Airport","Manja","Madagascar","0",
"4672","MJB","Mejit Island Airport","Mejit Island","Marshall Islands","0",
"4673","MJD","Mohenjo Daro Airport","Mohenjo Daro","Pakistan","0",
"4674","MJE","Majkin Airport","Majkin","Marshall Islands","0",
"4675","MJF","Kjaerstad Airport","Mosjoen","Norway","0",
"4676","MJG","Mayajigua Airport","Mayajigua","Cuba","0",
"4677","MJH","Majma Airport","Majma","Saudi Arabia","0",
"4678","MJI","Mitiga, Tripoli Airport","Mitiga, Tripoli","Libya","0",
"4679","MJJ","Moki Airport","Moki","Papua New Guinea","0",
"4680","MJK","Shark Bay Airport","Monkey Mia","Australia","0",
"4681","MJL","Mouila Airport","Mouila","Gabon","0",
"4682","MJM","Mbuji Mayi Airport","Mbuji Mayi","Congo, DR","0",
"4683","MJN","Amborovy Airport","Majunga","Madagascar","0",
"4684","MJO","Mount Etjo Lodge Airport","Mount Etjo Lodge","Namibia","0",
"4685","MJP","Manjimup Airport","Manjimup","Australia","0",
"4686","MJQ","Jackson Airport","Jackson","USA - Minnesota","0",
"4687","MJR","Miramar Airport","Miramar","Argentina","0",
"4688","MJT","Mytilene Airport","Mytilene","Greece","0",
"4689","MJU","Mamuju Airport","Mamuju","Indonesia","0",
"4690","MJV","San Javier Airport","Murcia","Spain","0",
"4691","MJW","Mahenye Airfield","Mahenye","Zimbabwe","0",
"4692","MJX","Robert J. Miller Airport","Toms River","USA - New Jersey","0",
"4693","MJY","Mangunjaya Airport","Mangunjaya","Indonesia","0",
"4694","MJZ","Mirnyj Airport","Mirnyj","Russia","0",
"4695","MKA","Marianske Lazne Airport","Marianske Lazne","Czech Republic","0",
"4696","MKB","Mekambo Airport","Mekambo","Gabon","0",
"4697","MKC","Kansas City Downtown Municipal Airport","Kansas City","USA - Missouri","0",
"4698","MKD","Chagni Airport","Chagni","Ethiopia","0",
"4699","MKE","General Mitchell Airport","Milwaukee","USA - Wisconsin","0",
"4700","MKF","McKenna Army Air Field","Columbus","USA - Georgia","0",
"4701","MKG","Muskegon Airport","Muskegon","USA - Michigan","0",
"4702","MKH","Mokhotlong Airport","Mokhotlong","Lesotho","0",
"4703","MKJ","Makoua Airport","Makoua","Congo","0",
"4704","MKK","Molokai Airport","Hoolehua","USA - Hawaii","0",
"4705","MKL","Mckellar Airport","Jackson","USA - Tennessee","0",
"4706","MKM","Mukah Airport","Mukah","Malaysia","0",
"4707","MKN","Malekolon Airport","Malekolon","Papua New Guinea","0",
"4708","MKO","Davis Field","Muskogee","USA - Oklahoma","0",
"4709","MKP","Makemo Airport","Makemo","French Polynesia","0",
"4710","MKQ","Mopah Airport","Merauke","Indonesia","0",
"4711","MKR","Meekatharra Airport","Meekatharra","Australia","0",
"4712","MKS","Mekane Selam Airport","Mekane Selam","Ethiopia","0",
"4713","MKT","Mankato Municipal Airport","Mankato","USA - Minnesota","0",
